rating,cleaned_reviews,category,cleaned_reviews_1,polarity
4.0,finger print awesom camera alway nicebatteri expect still doubt mah whatreview th day use complet,Positive,"['finger', 'print', 'awesom', 'camera', 'alway', 'nicebatteri', 'expect', 'doubt', 'mah', 'whatreview', 'day', 'use', 'complet']",0.0
1.0,warn dont buy phone els youll repent lotthi phone deliv th decemb first day phone work nice start hang lot overal perform bad phone pleas dont purchas,Negative,"['warn', 'buy', 'phone', 'el', 'repent', 'lotthi', 'phone', 'deliv', 'decemb', 'day', 'phone', 'work', 'nice', 'start', 'hang', 'lot', 'overal', 'perform', 'bad', 'phone', 'plea', 'purchas']",0.050000000000000044
5.0,super battri lifesup displaycamera isgood best one price point better samsungsometim lagidont know,Positive,"['super', 'battri', 'lifesup', 'displaycamera', 'isgood', 'well', 'price', 'point', 'well', 'samsungsometim', 'lagidont', 'know']",0.611111111111111
5.0,phone realli good gift fianc camera process display refresh rate advantag,Positive,"['phone', 'realli', 'good', 'gift', 'fianc', 'camera', 'process', 'display', 'refresh', 'rate', 'advantag']",0.7
1.0,samsung worst product year within month display work slow bad ui experi never go samsung mobil futur,Negative,"['samsung', 'bad', 'product', 'year', 'month', 'display', 'work', 'slow', 'bad', 'experi', 'samsung', 'mobil', 'futur']",-0.6666666666666666
5.0,got dad love itthough doesnt play game watch video excel,Positive,"['get', 'dad', 'love', 'itthough', 'play', 'game', 'watch', 'video', 'excel']",0.04999999999999999
3.0,fingerprint sensor goodbatteri life also nice e day includ internet browsingcamera qualiti much good per expect featur slow motion also qualiti pictur get ruptur say good zoom imag,Neutral,"['fingerprint', 'sensor', 'goodbatteri', 'life', 'nice', 'day', 'includ', 'internet', 'browsingcamera', 'qualiti', 'good', 'expect', 'featur', 'slow', 'motion', 'qualiti', 'pictur', 'ruptur', 'good', 'zoom', 'imag']",0.42499999999999993
3.0,bought grandpar accord price phone good choic cant use longer period time get heat within time usag camera qualiti satisfactori phone game brat get heat way sooner,Neutral,"['buy', 'grandpar', 'accord', 'price', 'phone', 'good', 'choic', 'use', 'long', 'period', 'time', 'heat', 'time', 'usag', 'camera', 'qualiti', 'satisfactori', 'phone', 'game', 'brat', 'heat', 'way', 'soon']",0.14999999999999997
1.0,fast chsrging even dreamoper speed worsthit problem chargingnot even charg normal speed forget w fast chsrgingalmost disappointedwast hard earn moneyi want refund wast model,Negative,"['fast', 'chsrge', 'dreamoper', 'speed', 'worsthit', 'problem', 'chargingnot', 'charg', 'normal', 'speed', 'forget', 'fast', 'chsrgingalmost', 'disappointedwast', 'hard', 'earn', 'moneyi', 'want', 'refund', 'wast', 'model']",0.06458333333333334
1.0,expect phone better pictur qualiti badhom screen app open slow didnt expect samusung processor exyno octa core big let downther return option also phone bad disappoint,Negative,"['expect', 'phone', 'well', 'pictur', 'qualiti', 'badhom', 'screen', 'app', 'open', 'slow', 'expect', 'samusung', 'processor', 'exyno', 'octa', 'core', 'big', 'let', 'downther', 'return', 'option', 'phone', 'bad', 'disappoint']",-0.09999999999999998
5.0,good deliveryexcel display wider fascinatinggreat camera,Positive,"['good', 'deliveryexcel', 'display', 'wide', 'fascinatinggreat', 'camera']",0.7
5.0,realli happi product modern featur want good camera good display also batteri backup quit good cant expect budget,Positive,"['realli', 'happi', 'product', 'modern', 'featur', 'want', 'good', 'camera', 'good', 'display', 'batteri', 'backup', 'quit', 'good', 'expect', 'budget']",0.575
1.0,mobil one worst mobil seen life much lag applic take lot time open camera qualiti poor overal suggest buy mobiley may go poco oppo mi rang pleas dont buy product,Negative,"['mobil', 'bad', 'mobil', 'see', 'life', 'lag', 'applic', 'lot', 'time', 'open', 'camera', 'qualiti', 'poor', 'overal', 'suggest', 'buy', 'mobiley', 'poco', 'oppo', 'rang', 'pleas', 'buy', 'product']",-0.30000000000000004
4.0,brought mobil launch date express deliverykudospro sleek good pic qualiti ok mpbatteri backup far goodconsvolum upto markfast charg ok actual doesnt fullfil fast charg,Positive,"['bring', 'mobil', 'launch', 'date', 'express', 'deliverykudospro', 'sleek', 'good', 'pic', 'qualiti', 'mpbatteri', 'backup', 'far', 'goodconsvolum', 'upto', 'markfast', 'charg', 'actual', 'fullfil', 'fast', 'charg']",0.3333333333333333
4.0,get mobil phone onlin school girlsi got phone deliv th octob phone nice today fifth day real nois speaker pleas tell request earli notif harish bkedar,Positive,"['mobil', 'phone', 'onlin', 'school', 'girlsi', 'get', 'phone', 'deliv', 'octob', 'phone', 'nice', 'today', 'fifth', 'day', 'real', 'nois', 'speaker', 'plea', 'tell', 'request', 'earli', 'notif', 'harish', 'bkedar']",0.4
3.0,fingerprint reader goodth display phone dull use samsung phone switch model clearli makeout differ display could better actuallycamera qualiti ok okbatteri last day,Neutral,"['fingerprint', 'reader', 'goodth', 'display', 'phone', 'dull', 'use', 'samsung', 'phone', 'switch', 'model', 'clearli', 'makeout', 'differ', 'display', 'well', 'actuallycamera', 'qualiti', 'okbatteri', 'day']",0.17708333333333331
5.0,happi good qualiti smartphon display qualiti excel perform fast refresh rate h valu money samsung hd display qualiti good redmi note full hd amol display good experi samsung display good qualiti hd,Positive,"['happi', 'good', 'qualiti', 'smartphon', 'display', 'qualiti', 'excel', 'perform', 'fast', 'refresh', 'rate', 'valu', 'money', 'samsung', 'display', 'qualiti', 'good', 'redmi', 'note', 'amol', 'display', 'good', 'experi', 'samsung', 'display', 'good', 'qualiti']",0.5583333333333332
5.0,front camera qualiti bit low mpbatteri averag around mah type hz refresh rate okayover starsif look big batteri big storag gb ram phone go itif camera person phone,Positive,"['camera', 'qualiti', 'bit', 'low', 'mpbatteri', 'averag', 'mah', 'type', 'refresh', 'rate', 'okayover', 'starsif', 'look', 'big', 'batteri', 'big', 'storag', 'ram', 'phone', 'itif', 'camera', 'person', 'phone']",0.0
2.0,look ordinari phone compat old model redmi releas year back look far better mobil samsung standard qualiti wise well poor camera look ordinari,Negative,"['look', 'ordinari', 'phone', 'compat', 'old', 'model', 'redmi', 'releas', 'year', 'look', 'far', 'well', 'mobil', 'samsung', 'standard', 'qualiti', 'wise', 'poor', 'camera', 'look', 'ordinari']",0.14285714285714285
1.0,touch sensor worst part smart phone touch doesnt work broader perspect samsung phone tri redmi moto oneplu budget,Negative,"['touch', 'sensor', 'bad', 'smart', 'phone', 'touch', 'work', 'broad', 'perspect', 'samsung', 'phone', 'tri', 'redmi', 'moto', 'oneplu', 'budget']",-0.39285714285714285
1.0,worst mobileiss accha main jo mobil exchang kiya tha wo tha bhot afso hua mujh apn decis peperform lag lotnot good dealworst product rangecamera dull perform slow hang start nd day waohorr product,Negative,"['bad', 'mobileiss', 'accha', 'main', 'mobil', 'exchang', 'kiya', 'tha', 'tha', 'bhot', 'afso', 'hua', 'mujh', 'apn', 'decis', 'peperform', 'lag', 'lotnot', 'good', 'dealworst', 'product', 'rangecamera', 'dull', 'perform', 'slow', 'hang', 'start', 'day', 'waohorr', 'product']",-0.14500000000000002
5.0,fast snappi budget phone good batteri first thought screen full hd issu trust qualiti panel good bare notic anyth current use one plu also seem good day day usag,Positive,"['fast', 'snappi', 'budget', 'phone', 'good', 'batteri', 'think', 'screen', 'issu', 'trust', 'qualiti', 'panel', 'good', 'bare', 'notic', 'anyth', 'current', 'use', 'plu', 'good', 'day', 'day', 'usag']",0.36875
5.0,thish price good mobil month experi hang amaz batteri amaz camera refresh rate higher amaz mobil price dark modeim setisfi tri,Positive,"['thish', 'price', 'good', 'mobil', 'month', 'experi', 'hang', 'amaz', 'batteri', 'amaz', 'camera', 'refresh', 'rate', 'high', 'amaz', 'mobil', 'price', 'dark', 'modeim', 'setisfi', 'tri']",0.26666666666666666
5.0,ok good productspeci batteri back camera finger print lock might better front camera becam good mobil phone nice found issu front camera qualiti photo taken front camera good day time ok,Positive,"['good', 'productspeci', 'batteri', 'camera', 'finger', 'print', 'lock', 'well', 'camera', 'becam', 'good', 'mobil', 'phone', 'nice', 'find', 'issu', 'camera', 'qualiti', 'photo', 'take', 'camera', 'good', 'day', 'time']",0.525
5.0,week usag phone budget mobil k look budget brand choos mobil camera phone ram speed game etc order mobil overal everyth fine,Positive,"['week', 'usag', 'phone', 'budget', 'mobil', 'look', 'budget', 'brand', 'choos', 'mobil', 'camera', 'phone', 'ram', 'speed', 'game', 'etc', 'order', 'mobil', 'overal', 'everyth', 'fine']",0.008333333333333331
4.0,budget get decent deal specif samsung provid drawback observ devis get connect g wifi get monster batteri decent camera qualiti top samsung brand valu,Positive,"['budget', 'decent', 'deal', 'specif', 'samsung', 'provid', 'drawback', 'observ', 'devis', 'connect', 'wifi', 'monster', 'batteri', 'decent', 'camera', 'qualiti', 'samsung', 'brand', 'valu']",0.27777777777777773
1.0,bought mobil month back use calll even download app month start hang touch also problem automat get touch multipl place react wildlyamazon provid option replac,Negative,"['buy', 'mobil', 'month', 'use', 'calll', 'download', 'app', 'month', 'start', 'hang', 'touch', 'problem', 'automat', 'touch', 'multipl', 'place', 'react', 'wildlyamazon', 'provid', 'option', 'replac']",0.0
5.0,phone specif good latest version softwar pl good camera qualiti overal happi phone valu money,Positive,"['phone', 'specif', 'good', 'late', 'version', 'softwar', 'good', 'camera', 'qualiti', 'overal', 'happi', 'phone', 'valu', 'money']",0.6333333333333333
5.0,phone white look primli goodmobol phone alot heavi hold one handbatteri capac last good dayscamera smooth inmenu display refresh rate fastphon lag like second interchang ap,Positive,"['phone', 'white', 'look', 'primli', 'goodmobol', 'phone', 'alot', 'heavi', 'hold', 'handbatteri', 'capac', 'good', 'dayscamera', 'smooth', 'inmenu', 'display', 'refresh', 'rate', 'fastphon', 'lag', 'like', 'second', 'interchang']",0.22000000000000003
5.0,brought k best moneygood build qualiti camera also good good batteri life,Positive,"['bring', 'good', 'moneygood', 'build', 'qualiti', 'camera', 'good', 'good', 'batteri', 'life']",0.7999999999999999
1.0,u want wast money buy phoneit extrem bad product speaker fulli damag buy inbuilt speaker problem need repair instead gb intern hang lot give advic buy product defect,Negative,"['want', 'wast', 'money', 'buy', 'phoneit', 'extrem', 'bad', 'product', 'speaker', 'fulli', 'damag', 'buy', 'inbuilt', 'speaker', 'problem', 'need', 'repair', 'instead', 'intern', 'hang', 'lot', 'advic', 'buy', 'product', 'defect']",-0.6999999999999998
1.0,dont buy product believ samsungcamara even normal mp better clariti compar phone mpbatteri okdisplay expect clariti,Negative,"['buy', 'product', 'believ', 'samsungcamara', 'normal', 'well', 'clariti', 'compar', 'phone', 'mpbatteri', 'okdisplay', 'expect', 'clariti']",0.325
3.0,good except speaker even full vol set sound inadequ even comparison samsung phone,Neutral,"['good', 'speaker', 'vol', 'set', 'sound', 'inadequ', 'comparison', 'samsung', 'phone']",0.4833333333333332
1.0,bad product faulti peicebad voic proper der default piec plzzz recheck take return cellohon clear mic,Negative,"['bad', 'product', 'faulti', 'peicebad', 'voic', 'proper', 'der', 'default', 'piec', 'plzzz', 'recheck', 'return', 'cellohon', 'clear', 'mic']",-0.19999999999999996
3.0,phone use talk purpos fingerprint reader option mobil camera qualiti good averag batteri ok exist one day mobil weight feel pain hold minut total averag phone,Neutral,"['phone', 'use', 'talk', 'purpos', 'fingerprint', 'reader', 'option', 'mobil', 'camera', 'qualiti', 'good', 'averag', 'batteri', 'exist', 'day', 'mobil', 'weight', 'feel', 'pain', 'hold', 'minut', 'total', 'averag', 'phone']",0.39999999999999997
3.0,front camera clear shoot pictur think improv front camera samsung also back camera averag good pictur take batteri life goodfing lock also good v goodand mobil look good pretti,Neutral,"['camera', 'clear', 'shoot', 'pictur', 'think', 'improv', 'camera', 'samsung', 'camera', 'averag', 'good', 'pictur', 'batteri', 'life', 'goodfe', 'lock', 'good', 'goodand', 'mobil', 'look', 'good', 'pretti']",0.44000000000000006
1.0,view lot review decid purchas mobilebut bad phone slowest among back portion loos make tap sound whenev hold iti decid sell soon cant handl,Negative,"['view', 'lot', 'review', 'decid', 'purchas', 'mobilebut', 'bad', 'phone', 'slow', 'portion', 'loo', 'tap', 'sound', 'whenev', 'hold', 'iti', 'decid', 'sell', 'soon', 'handl']",-0.09999999999999994
5.0,word dont buy product samsung got default pay samsung servic centr wont get correct warranti pleas dont buy,Positive,"['word', 'buy', 'product', 'samsung', 'get', 'default', 'pay', 'samsung', 'servic', 'centr', 'correct', 'warranti', 'plea', 'buy']",0.0
4.0,littl weighti compar market lead handset sometim hang game overal good daili use mobil budget price,Positive,"['littl', 'weighti', 'compar', 'market', 'lead', 'handset', 'sometim', 'hang', 'game', 'overal', 'good', 'daili', 'use', 'mobil', 'budget', 'price']",0.14999999999999997
4.0,finger print reader goodbatteri life excellentand camera averagebut deliveri boy good sincer deliv packag without call handov packag guy without permiss good amazon reput,Positive,"['finger', 'print', 'reader', 'goodbatteri', 'life', 'excellentand', 'camera', 'averagebut', 'deliveri', 'boy', 'good', 'sincer', 'deliv', 'packag', 'handov', 'packag', 'guy', 'permiss', 'good', 'amazon', 'reput']",0.7
3.0,bought mobil apr cost rs work good play game got struck im strongli recommend game player,Neutral,"['buy', 'mobil', 'apr', 'cost', 'work', 'good', 'play', 'game', 'got', 'strike', 'strongli', 'recommend', 'game', 'player']",-0.03333333333333336
5.0,good perform last daysth day bought classi look better perform multitask multipl profil offici person app profil configur work amazingli,Positive,"['good', 'perform', 'daysth', 'day', 'buy', 'classi', 'look', 'well', 'perform', 'multitask', 'multipl', 'profil', 'offici', 'person', 'app', 'profil', 'configur', 'work', 'amazingli']",0.39999999999999997
3.0,heavi person hold pocket thick also bulki good phone k price,Neutral,"['heavi', 'person', 'hold', 'pocket', 'thick', 'bulki', 'good', 'phone', 'price']",0.19999999999999996
5.0,use month feel valu money batteri stay charg day better would power charg take bit time charg batteri,Positive,"['use', 'month', 'feel', 'valu', 'money', 'batteri', 'stay', 'charg', 'day', 'well', 'power', 'charg', 'bit', 'time', 'charg', 'batteri']",0.5
4.0,around ho better arriv game normal peopl phone best,Positive,"['well', 'arriv', 'game', 'normal', 'peopl', 'phone', 'well']",0.3125
4.0,like display build qualiti low gorrila glassprotect drop one time crack accid,Positive,"['like', 'display', 'build', 'qualiti', 'low', 'gorrila', 'glassprotect', 'drop', 'time', 'crack', 'accid']",0.0
3.0,phone fine worst part camera mp joke photo pixel shoot broad daylight look fine zoom pretti bad samsung hope come updat make camera realli worth,Neutral,"['phone', 'fine', 'bad', 'camera', 'joke', 'photo', 'pixel', 'shoot', 'broad', 'daylight', 'look', 'fine', 'zoom', 'pretti', 'bad', 'samsung', 'hope', 'come', 'updat', 'camera', 'realli', 'worth']",-0.08402777777777774
3.0,phone heavi camera qualiti upto mark compar redmi note phone categorydisplay averagespe good remain featur good,Neutral,"['phone', 'heavi', 'camera', 'qualiti', 'upto', 'mark', 'compar', 'redmi', 'note', 'phone', 'categorydisplay', 'averagespe', 'good', 'remain', 'featur', 'good']",0.7
4.0,charger work within month purchaseth mobil good priceth fingerprint face recognit upto markcamera batteri good,Positive,"['charger', 'work', 'month', 'purchaseth', 'mobil', 'good', 'priceth', 'fingerprint', 'face', 'recognit', 'upto', 'markcamera', 'batteri', 'good']",0.7
1.0,fingerprint sensor bad camera qualiti worst batteri life perform like mah phone start hang day nd build good phone xiaomi even lower price perform much better phone,Negative,"['fingerprint', 'sensor', 'bad', 'camera', 'qualiti', 'bad', 'batteri', 'life', 'perform', 'like', 'mah', 'phone', 'start', 'hang', 'day', 'build', 'good', 'phone', 'xiaomi', 'low', 'price', 'perform', 'well', 'phone']",-0.12499999999999994
2.0,delay screen responseno compass app run basic requir compass app doesnt meetfront camera resolut lowphon gang timewont recommend price,Negative,"['delay', 'screen', 'responseno', 'compass', 'app', 'run', 'basic', 'requir', 'compass', 'app', 'meetfront', 'camera', 'resolut', 'lowphon', 'gang', 'timewont', 'recommend', 'price']",0.0
3.0,although say mp camera click like vga shot mp shot broad daylight dont know tripl camera lens give poor qualiti batteri life good,Neutral,"['camera', 'click', 'like', 'vga', 'shot', 'shoot', 'broad', 'daylight', 'know', 'tripl', 'camera', 'lens', 'poor', 'qualiti', 'batteri', 'life', 'good']",0.1208333333333333
1.0,display mobil poor even rang cheap mobil much better display mobil charg rate slow take around hour charg batteri fulli ruin joy buy new mobil extrem disappoint,Negative,"['display', 'mobil', 'poor', 'ring', 'cheap', 'mobil', 'well', 'display', 'mobil', 'charg', 'rate', 'slow', 'hour', 'charg', 'batteri', 'fulli', 'ruin', 'joy', 'buy', 'new', 'mobil', 'extrem', 'disappoint']",0.18939393939393936
1.0,sumsung mobil purchas amazon poor qualiti get hung face mani timestoday cant call alsobefor want return replac one nobodi attend mei prime member purchas mani good peopl solv problem,Negative,"['sumsung', 'mobil', 'purchas', 'amazon', 'poor', 'qualiti', 'hang', 'face', 'mani', 'timestoday', 'alsobefor', 'want', 'return', 'replac', 'nobodi', 'attend', 'mei', 'prime', 'member', 'purchas', 'mani', 'good', 'peopl', 'solv', 'problem']",0.14999999999999997
1.0,batteri good last day continu net brwosingfingerprint good expectedcamera qualiti quit best,Negative,"['batteri', 'good', 'day', 'continu', 'net', 'brwosingfingerprint', 'good', 'expectedcamera', 'qualiti', 'quit', 'well']",0.48
4.0,camera qualiti wonder claim mp previous use samsung j max mp take better picturesbatteri goodprocessor good normal usagefingerprint sensor goodoveral good budget phone normal usag,Positive,"['camera', 'qualiti', 'wonder', 'claim', 'previous', 'use', 'samsung', 'max', 'well', 'picturesbatteri', 'goodprocessor', 'good', 'normal', 'usagefingerprint', 'sensor', 'goodoveral', 'good', 'budget', 'phone', 'normal', 'usag']",0.33888888888888885
5.0,great deal price doesnt feel lag screen feel fluidonli con camera still great price par midrang,Positive,"['great', 'deal', 'price', 'feel', 'lag', 'screen', 'feel', 'fluidonli', 'con', 'camera', 'great', 'price', 'par', 'midrang']",0.8
5.0,new replac phone good fast multi tasks also good batteri life awesom whole best phone budget,Positive,"['new', 'replac', 'phone', 'good', 'fast', 'multi', 'task', 'good', 'batteri', 'life', 'awesom', 'good', 'phone', 'budget']",0.48939393939393944
1.0,product start lag sinc day ask amazon replac assur send engin inspect person never came inspect mark resolv huge shame gift mom,Negative,"['product', 'start', 'lag', 'sinc', 'day', 'ask', 'amazon', 'replac', 'assur', 'send', 'engin', 'inspect', 'person', 'come', 'inspect', 'mark', 'resolv', 'huge', 'shame', 'gift', 'mom']",0.4000000000000001
5.0,batteri life good fast charger slower redmi note pro normal chargercamera qualiti also good price rang purchas mobil child onlin class child fulli satisfi perform,Positive,"['batteri', 'life', 'good', 'fast', 'charger', 'slow', 'redmi', 'note', 'pro', 'normal', 'chargercamera', 'qualiti', 'good', 'price', 'rang', 'purchas', 'mobil', 'child', 'onlin', 'class', 'child', 'fulli', 'satisfi', 'perform']",0.43749999999999994
4.0,phone good good batter back good finger print sens good speed game well activitiesonli drawback poor display poor pictur photo qualiti ill recommend photo lover qualiti pictur photo bad,Positive,"['phone', 'good', 'good', 'batter', 'good', 'finger', 'print', 'sens', 'good', 'speed', 'game', 'activitiesonli', 'drawback', 'poor', 'display', 'poor', 'pictur', 'photo', 'qualiti', 'ill', 'recommend', 'photo', 'lover', 'qualiti', 'pictur', 'photo', 'bad']",0.04000000000000002
4.0,littl bit worri product mah batteri charg exhaust within hour second charger w fast charger take almost hour minut full charg third camera qualiti like mp fulli satisfi product,Positive,"['littl', 'bit', 'worri', 'product', 'mah', 'batteri', 'charg', 'exhaust', 'hour', 'second', 'charger', 'fast', 'charger', 'hour', 'minut', 'charg', 'camera', 'qualiti', 'like', 'fulli', 'satisfi', 'product']",0.1375
4.0,good budget phone gb ram plu point display decent hz make differ scroll feel smooth load good samsung featur rear camera decent day light front camera poor phone heavi ok get habitu,Positive,"['good', 'budget', 'phone', 'ram', 'plu', 'point', 'display', 'decent', 'differ', 'scroll', 'feel', 'smooth', 'load', 'good', 'samsung', 'featur', 'rear', 'camera', 'decent', 'day', 'light', 'camera', 'poor', 'phone', 'heavi', 'habitu']",0.32916666666666666
4.0,item superb premium qualiti camera qualiti best dont know peopl hate thank amazon give us great item,Positive,"['item', 'superb', 'premium', 'qualiti', 'camera', 'qualiti', 'well', 'know', 'peopl', 'hate', 'thank', 'amazon', 'great', 'item']",0.5
3.0,quit slow,Neutral,"['quit', 'slow']",-0.30000000000000004
4.0,bought mobil worth moneyfingerprint reader averagebatteri life goodcamera qualiti averageperform good,Positive,"['buy', 'mobil', 'worth', 'moneyfingerprint', 'reader', 'averagebatteri', 'life', 'goodcamera', 'qualiti', 'averageperform', 'good']",0.5
3.0,brand give better qualiti never tri samsung time tri check fail,Neutral,"['brand', 'well', 'qualiti', 'tri', 'samsung', 'time', 'tri', 'check', 'fail']",0.0
1.0,worst phone market rang screen qualiti bad camera bad screen touch work well get hang samsung disappoint amazon thank great support accept return request know detail,Negative,"['bad', 'phone', 'market', 'rang', 'screen', 'qualiti', 'bad', 'camera', 'bad', 'screen', 'touch', 'work', 'hang', 'samsung', 'disappoint', 'amazon', 'thank', 'great', 'support', 'accept', 'return', 'request', 'know', 'detail']",-0.39999999999999986
5.0,use month problem aris good product,Positive,"['use', 'month', 'problem', 'aris', 'good', 'product']",0.7
2.0,poor front camera recommend buy want good camera batteri backup also per mah batteri camera featur less slow motion video featur avail,Negative,"['poor', 'camera', 'recommend', 'buy', 'want', 'good', 'camera', 'batteri', 'backup', 'mah', 'batteri', 'camera', 'featur', 'slow', 'motion', 'video', 'featur', 'avail']",-0.04166666666666669
4.0,use mobil last day battey life mobil awesom fingerprint reader also good like fingerprint system power buttonthi mobil make sad see camera qualiti offcours camera dosent matter interest click photo,Positive,"['use', 'mobil', 'day', 'battey', 'life', 'mobil', 'awesom', 'fingerprint', 'reader', 'good', 'like', 'fingerprint', 'system', 'power', 'buttonthi', 'mobil', 'sad', 'camera', 'qualiti', 'offcour', 'camera', 'dosent', 'matter', 'interest', 'click', 'photo']",0.06666666666666665
2.0,product mani issu mobil show mani attempt done unlock phone even ur phone ur pocket mobil show wrong network name screen heat problem sometim app close suddenli internet drop issu,Negative,"['product', 'mani', 'issu', 'mobil', 'mani', 'attempt', 'unlock', 'phone', 'phone', 'pocket', 'mobil', 'wrong', 'network', 'screen', 'heat', 'problem', 'sometim', 'app', 'close', 'suddenli', 'internet', 'drop', 'issu']",-0.5
5.0,display camera touch everyth great batteri backup great bit heavi,Positive,"['display', 'camera', 'touch', 'everyth', 'great', 'batteri', 'backup', 'great', 'bit', 'heavi']",0.8
3.0,bought mobil father good fit backdrop mobil camera there proper qualiti imag captur mobil front rear camera qualiti poor rest featur upto mark,Neutral,"['buy', 'mobil', 'father', 'good', 'fit', 'backdrop', 'mobil', 'camera', 'proper', 'qualiti', 'imag', 'captur', 'mobil', 'rear', 'camera', 'qualiti', 'poor', 'rest', 'featur', 'upto', 'mark']",0.17500000000000002
5.0,media could load good product segment pretti much everyth averag user use phone normal app heavi usag rest everyth premium,Positive,"['medium', 'load', 'good', 'product', 'segment', 'pretti', 'everyth', 'averag', 'user', 'use', 'phone', 'normal', 'app', 'heavi', 'usag', 'rest', 'everyth', 'premium']",0.3499999999999999
3.0,camera qualiti avarag display qualiti also bad segment worst mobiledust side mobil box top display open mobil box found much dust mobil screen,Neutral,"['camera', 'qualiti', 'avarag', 'display', 'qualiti', 'bad', 'segment', 'bad', 'mobiledust', 'mobil', 'box', 'display', 'open', 'mobil', 'box', 'find', 'dust', 'mobil', 'screen']",-0.19999999999999996
3.0,bad cam clariti compar opp f charg slowsscreen clariti also goodphon bit bulkier,Neutral,"['bad', 'cam', 'clariti', 'compar', 'opp', 'charg', 'slowsscreen', 'clariti', 'goodphon', 'bit', 'bulky']",-0.6999999999999998
5.0,realli product valu moneywith good batteri packtremend speedgood sound qualitygood cameraultra fast charginghandi,Positive,"['realli', 'product', 'valu', 'moneywith', 'good', 'batteri', 'packtremend', 'speedgood', 'sound', 'qualitygood', 'cameraultra', 'fast', 'charginghandi']",0.43333333333333335
3.0,finger print reader less respons camera qualiti mark slow processor,Neutral,"['finger', 'print', 'reader', 'respons', 'camera', 'qualiti', 'mark', 'slow', 'processor']",-0.23333333333333334
4.0,good mobilegood camera contain slomo speedomet function smart phone also phone didnt contain screen record call record functionthre finger scroll screenshot function also given phone still good phone,Positive,"['good', 'mobilegood', 'camera', 'contain', 'slomo', 'speedomet', 'function', 'smart', 'phone', 'phone', 'contain', 'screen', 'record', 'record', 'functionthre', 'finger', 'scroll', 'screenshot', 'function', 'give', 'phone', 'good', 'phone']",0.5380952380952381
1.0,phone becom hang mani timesworst product also worst amazon bi want return return order accept amazon never buy product amazon famili member friend circl never buy product amazon,Negative,"['phone', 'becom', 'hang', 'mani', 'timesworst', 'product', 'bad', 'amazon', 'want', 'return', 'return', 'order', 'accept', 'amazon', 'buy', 'product', 'amazon', 'famili', 'member', 'friend', 'circl', 'buy', 'product', 'amazon']",-1.0
1.0,camera okay fingerprint okay sometim phone hang still face network issu download data work work upload data batteri worst drain quickli total wast dont buy guy,Negative,"['camera', 'okay', 'fingerprint', 'okay', 'sometim', 'phone', 'hang', 'face', 'network', 'issu', 'download', 'data', 'work', 'work', 'upload', 'datum', 'batteri', 'bad', 'drain', 'quickli', 'total', 'wast', 'buy', 'guy']",0.0
5.0,nice product worth money,Positive,"['nice', 'product', 'worth', 'money']",0.44999999999999996
3.0,batteri heavi also use get heat timessamsung phone better model,Neutral,"['batteri', 'heavi', 'use', 'heat', 'timessamsung', 'phone', 'well', 'model']",0.5
5.0,total mind blow mobil phone extraordinari perform low cost mild issu like mobil weight wise fibula handset,Positive,"['total', 'mind', 'blow', 'mobil', 'phone', 'extraordinari', 'perform', 'low', 'cost', 'mild', 'issu', 'like', 'mobil', 'weight', 'wise', 'fibula', 'handset']",0.2583333333333333
5.0,order parent love camera ok batteri backup amaz,Positive,"['order', 'parent', 'love', 'camera', 'batteri', 'backup', 'amaz']",0.5
3.0,taken mobil emi option dussera festiv seasoni full disappoint charg appli credit card show book mobil realli happi sure taken hide charg,Neutral,"['take', 'mobil', 'emi', 'option', 'dussera', 'festiv', 'seasoni', 'disappoint', 'charg', 'appli', 'credit', 'card', 'book', 'mobil', 'realli', 'happi', 'sure', 'take', 'hide', 'charg']",0.425
1.0,substandard product samsungbulk sizesoftwar updatedpathet camerano new featuresno return policyabsolut disappoint,Negative,"['substandard', 'product', 'samsungbulk', 'sizesoftwar', 'updatedpathet', 'camerano', 'new', 'featuresno', 'return', 'policyabsolut', 'disappoint']",0.13636363636363635
4.0,honest reviewbest phone budget samsung flagshipprosbatterycamera good compar segment rangeconsslow processortouch sensit lowtoo heavi,Positive,"['honest', 'reviewbest', 'phone', 'budget', 'samsung', 'flagshipprosbatterycamera', 'good', 'compar', 'segment', 'rangeconsslow', 'processortouch', 'sensit', 'lowtoo', 'heavi']",0.6499999999999999
3.0,conscheap processor cheap bodi cheap displaypro good ram gb storag good camera qualiti good brand valu,Neutral,"['conscheap', 'processor', 'cheap', 'bodi', 'cheap', 'displaypro', 'good', 'ram', 'storag', 'good', 'camera', 'qualiti', 'good', 'brand', 'valu']",0.5800000000000001
5.0,st blue color awesom featur overal good normal user,Positive,"['blue', 'color', 'awesom', 'featur', 'overal', 'good', 'normal', 'user']",0.2833333333333333
4.0,pathet mp camera selfi camera toorest goodfluid display,Positive,"['pathet', 'camera', 'selfi', 'camera', 'toor', 'goodfluid', 'display']",0.0
5.0,good product happyperform good nice onesamsung best,Positive,"['good', 'product', 'happyperform', 'good', 'nice', 'onesamsung', 'well']",0.75
4.0,bought phone mother phone good consid price especi batteri lifeonli drawback weight around gram got big batteri tooso manag,Positive,"['buy', 'phone', 'mother', 'phone', 'good', 'consid', 'price', 'especi', 'batteri', 'lifeonli', 'drawback', 'weight', 'gram', 'get', 'big', 'batteri', 'tooso', 'manag']",0.35
